Time (sec),Status,% of Drowsiness,Alert
24,Both eyes open,8,Driver Awake
24,Both eyes open,8,Driver Awake
24,Both eyes open,8,Driver Awake
24,Both eyes open,8,Driver Awake
24,Both eyes open,8,Driver Awake
24,Both eyes open,8,Driver Awake
24,Both eyes open,8,Driver Awake
24,Both eyes open,8,Driver Awake
24,"Left eye open, right eye closed",8,Driver Awake
25,"Left eye open, right eye closed",8,Driver Awake
25,Both eyes open,8,Driver Awake
25,Both eyes closed,8,Driver Awake
25,Both eyes closed,8,Driver Awake
25,Both eyes closed,8,Driver Awake
25,Both eyes closed,9,Driver Awake
25,Both eyes closed,10,Driver Awake
25,Both eyes closed,11,Driver Awake
25,Both eyes closed,12,Driver Awake
25,Both eyes closed,13,Driver Awake
25,Both eyes closed,14,Driver Awake
25,Both eyes closed,15,Driver Awake
25,"Left eye open, right eye closed",15,Driver Awake
25,Both eyes open,15,Driver Awake
25,Both eyes open,15,Driver Awake
25,Both eyes open,15,Driver Awake
25,Both eyes open,15,Driver Awake
25,Both eyes open,15,Driver Awake
25,Both eyes open,15,Driver Awake
25,Both eyes open,15,Driver Awake
25,Both eyes open,15,Driver Awake
25,Both eyes open,15,Driver Awake
25,Both eyes open,15,Driver Awake
25,Both eyes open,15,Driver Awake
25,Both eyes open,15,Driver Awake
25,Both eyes open,15,Driver Awake
25,Both eyes open,15,Driver Awake
25,,15,Driver Awake
25,Both eyes open,15,Driver Awake
25,Both eyes open,15,Driver Awake
26,Both eyes open,15,Driver Awake
26,Both eyes open,15,Driver Awake
26,Both eyes open,15,Driver Awake
26,Both eyes open,15,Driver Awake
26,Both eyes open,15,Driver Awake
26,,15,Driver Awake
26,,15,Driver Awake
26,,15,Driver Awake
26,,15,Driver Awake
26,,15,Driver Awake
26,,15,Driver Awake
26,,15,Driver Awake
26,Both eyes open,15,Driver Awake
26,Both eyes open,15,Driver Awake
26,,15,Driver Awake
26,,15,Driver Awake
26,,15,Driver Awake
26,,15,Driver Awake
26,,15,Driver Awake
26,,15,Driver Awake
26,,15,Driver Awake
26,,15,Driver Awake
26,Both eyes open,15,Driver Awake
26,,15,Driver Awake
26,,15,Driver Awake
26,,15,Driver Awake
26,,15,Driver Awake
26,Both eyes open,14,Driver Awake
26,,13,Driver Awake
26,,12,Driver Awake
27,,11,Driver Awake
27,,11,Driver Awake
27,Both eyes open,11,Driver Awake
27,Both eyes open,11,Driver Awake
27,Both eyes open,11,Driver Awake
27,Both eyes open,11,Driver Awake
27,Both eyes open,10,Driver Awake
27,Both eyes open,10,Driver Awake
27,Both eyes open,10,Driver Awake
27,Both eyes open,10,Driver Awake
27,Both eyes open,10,Driver Awake
27,Both eyes open,10,Driver Awake
27,Both eyes open,10,Driver Awake
27,Both eyes open,10,Driver Awake
27,Both eyes open,10,Driver Awake
27,Both eyes open,10,Driver Awake
27,Both eyes open,10,Driver Awake
27,Both eyes open,10,Driver Awake
27,Both eyes open,10,Driver Awake
27,Both eyes open,10,Driver Awake
27,Both eyes open,10,Driver Awake
27,Both eyes open,10,Driver Awake
27,Both eyes open,10,Driver Awake
27,Both eyes open,10,Driver Awake
27,Both eyes open,10,Driver Awake
27,Both eyes open,10,Driver Awake
27,Both eyes open,10,Driver Awake
27,Both eyes open,10,Driver Awake
27,Both eyes open,10,Driver Awake
27,Both eyes open,10,Driver Awake
28,Both eyes open,10,Driver Awake
28,Both eyes open,10,Driver Awake
28,Both eyes open,10,Driver Awake
28,Both eyes open,10,Driver Awake
28,Both eyes open,10,Driver Awake
28,"Left eye open, right eye closed",10,Driver Awake
28,"Left eye open, right eye closed",10,Driver Awake
28,"Left eye open, right eye closed",10,Driver Awake
28,"Left eye open, right eye closed",10,Driver Awake
28,"Left eye open, right eye closed",10,Driver Awake
28,"Left eye open, right eye closed",10,Driver Awake
28,"Left eye open, right eye closed",10,Driver Awake
28,Both eyes open,9,Driver Awake
28,Both eyes open,8,Driver Awake
28,"Left eye open, right eye closed",7,Driver Awake
28,"Left eye open, right eye closed",6,Driver Awake
28,Both eyes open,5,Driver Awake
28,Both eyes open,4,Driver Awake
28,Both eyes open,3,Driver Awake
28,Both eyes open,2,Driver Awake
28,Both eyes open,1,Driver Awake
28,Both eyes open,0,Driver Awake
28,Both eyes open,0,Driver Awake
28,Both eyes open,0,Driver Awake
28,Both eyes open,0,Driver Awake
28,,0,Driver Awake
28,Both eyes open,0,Driver Awake
28,Both eyes open,0,Driver Awake
28,Both eyes open,0,Driver Awake
28,Both eyes open,0,Driver Awake
29,Both eyes open,0,Driver Awake
29,Both eyes open,0,Driver Awake
29,,0,Driver Awake
29,,0,Driver Awake
29,,0,Driver Awake
29,,0,Driver Awake
29,,0,Driver Awake
29,,0,Driver Awake
29,,0,Driver Awake
29,,0,Driver Awake
29,,0,Driver Awake
29,Both eyes open,0,Driver Awake
29,Both eyes open,0,Driver Awake
29,Both eyes open,0,Driver Awake
29,Both eyes open,0,Driver Awake
29,Both eyes open,0,Driver Awake
29,Both eyes open,0,Driver Awake
29,Both eyes open,0,Driver Awake
29,Both eyes open,0,Driver Awake
29,Both eyes open,0,Driver Awake
29,Both eyes open,0,Driver Awake
29,Both eyes open,0,Driver Awake
29,Both eyes open,0,Driver Awake
29,Both eyes open,0,Driver Awake
29,Both eyes open,0,Driver Awake
29,Both eyes open,0,Driver Awake
29,Both eyes open,0,Driver Awake
29,Both eyes open,0,Driver Awake
29,Both eyes open,0,Driver Awake
29,Both eyes open,0,Driver Awake
30,Both eyes open,0,Driver Awake
30,,0,Driver Awake
30,,0,Driver Awake
30,Both eyes open,0,Driver Awake
30,,0,Driver Awake
30,Both eyes open,0,Driver Awake
30,Both eyes open,0,Driver Awake
30,Both eyes open,0,Driver Awake
30,,0,Driver Awake
30,Both eyes open,0,Driver Awake
30,Both eyes open,0,Driver Awake
30,Both eyes open,0,Driver Awake
30,Both eyes open,0,Driver Awake
30,Both eyes open,0,Driver Awake
30,Both eyes open,0,Driver Awake
30,Both eyes open,0,Driver Awake
30,Both eyes open,0,Driver Awake
30,Both eyes open,0,Driver Awake
30,Both eyes open,0,Driver Awake
30,"Left eye open, right eye closed",0,Driver Awake
30,Both eyes closed,1,Driver Awake
30,Both eyes closed,2,Driver Awake
30,Both eyes closed,3,Driver Awake
30,"Left eye open, right eye closed",3,Driver Awake
30,Both eyes open,3,Driver Awake
30,"Left eye open, right eye closed",3,Driver Awake
30,Both eyes open,3,Driver Awake
30,Both eyes open,3,Driver Awake
30,Both eyes closed,4,Driver Awake
30,"Left eye open, right eye closed",4,Driver Awake
31,Both eyes open,4,Driver Awake
31,Both eyes open,4,Driver Awake
31,Both eyes open,4,Driver Awake
31,Both eyes open,4,Driver Awake
31,Both eyes open,4,Driver Awake
31,Both eyes open,4,Driver Awake
31,Both eyes open,4,Driver Awake
31,Both eyes open,4,Driver Awake
31,Both eyes open,4,Driver Awake
31,Both eyes open,4,Driver Awake
31,Both eyes open,4,Driver Awake
31,Both eyes open,4,Driver Awake
31,Both eyes open,4,Driver Awake
31,Both eyes open,4,Driver Awake
31,"Left eye closed, right eye open",4,Driver Awake
31,"Left eye closed, right eye open",4,Driver Awake
31,Both eyes open,4,Driver Awake
31,Both eyes open,4,Driver Awake
31,Both eyes open,4,Driver Awake
31,Both eyes open,4,Driver Awake
31,Both eyes open,4,Driver Awake
31,Both eyes open,4,Driver Awake
31,Both eyes open,4,Driver Awake
31,Both eyes open,4,Driver Awake
31,Both eyes open,4,Driver Awake
31,Both eyes open,4,Driver Awake
31,Both eyes open,4,Driver Awake
31,Both eyes open,4,Driver Awake
31,Both eyes open,4,Driver Awake
31,Both eyes open,4,Driver Awake
32,Both eyes open,4,Driver Awake
32,Both eyes open,4,Driver Awake
32,Both eyes open,4,Driver Awake
32,Both eyes open,4,Driver Awake
32,Both eyes open,4,Driver Awake
32,Both eyes open,4,Driver Awake
32,Both eyes open,4,Driver Awake
32,Both eyes open,4,Driver Awake
32,Both eyes open,4,Driver Awake
32,Both eyes open,4,Driver Awake
32,Both eyes open,4,Driver Awake
32,Both eyes open,4,Driver Awake
32,Both eyes open,4,Driver Awake
32,Both eyes open,4,Driver Awake
32,Both eyes open,4,Driver Awake
32,Both eyes open,4,Driver Awake
32,Both eyes open,4,Driver Awake
32,Both eyes open,4,Driver Awake
32,Both eyes open,4,Driver Awake
32,Both eyes open,4,Driver Awake
32,Both eyes open,4,Driver Awake
32,Both eyes open,4,Driver Awake
32,Both eyes open,4,Driver Awake
32,Both eyes open,4,Driver Awake
32,Both eyes open,4,Driver Awake
32,Both eyes open,4,Driver Awake
32,Both eyes open,4,Driver Awake
32,Both eyes open,4,Driver Awake
32,Both eyes open,4,Driver Awake
32,Both eyes open,4,Driver Awake
33,Both eyes open,4,Driver Awake
33,Both eyes open,4,Driver Awake
33,Both eyes open,4,Driver Awake
33,Both eyes open,4,Driver Awake
33,Both eyes open,4,Driver Awake
33,Both eyes open,4,Driver Awake
33,Both eyes open,4,Driver Awake
33,Both eyes open,4,Driver Awake
33,Both eyes open,4,Driver Awake
33,Both eyes open,4,Driver Awake
33,Both eyes open,4,Driver Awake
33,Both eyes open,4,Driver Awake
33,Both eyes open,4,Driver Awake
33,Both eyes open,4,Driver Awake
33,Both eyes open,4,Driver Awake
33,Both eyes open,4,Driver Awake
33,Both eyes open,4,Driver Awake
33,Both eyes open,4,Driver Awake
33,Both eyes open,4,Driver Awake
33,Both eyes open,4,Driver Awake
33,Both eyes open,4,Driver Awake
33,Both eyes open,4,Driver Awake
33,Both eyes open,4,Driver Awake
33,Both eyes open,4,Driver Awake
33,Both eyes open,4,Driver Awake
33,Both eyes open,4,Driver Awake
33,Both eyes open,4,Driver Awake
33,Both eyes open,4,Driver Awake
33,Both eyes open,4,Driver Awake
33,Both eyes open,4,Driver Awake
34,Both eyes open,3,Driver Awake
34,Both eyes open,2,Driver Awake
34,Both eyes open,1,Driver Awake
34,Both eyes open,1,Driver Awake
34,Both eyes open,1,Driver Awake
34,Both eyes open,1,Driver Awake
34,Both eyes open,1,Driver Awake
34,Both eyes open,1,Driver Awake
34,Both eyes open,0,Driver Awake
34,Both eyes open,0,Driver Awake
34,Both eyes open,0,Driver Awake
34,Both eyes open,0,Driver Awake
34,Both eyes open,0,Driver Awake
34,Both eyes open,0,Driver Awake
34,Both eyes open,0,Driver Awake
34,Both eyes open,0,Driver Awake
34,Both eyes open,0,Driver Awake
34,Both eyes open,0,Driver Awake
34,"Left eye open, right eye closed",0,Driver Awake
34,Both eyes closed,1,Driver Awake
34,Both eyes closed,2,Driver Awake
34,Both eyes open,2,Driver Awake
34,Both eyes open,2,Driver Awake
34,Both eyes open,2,Driver Awake
34,Both eyes open,2,Driver Awake
34,Both eyes open,2,Driver Awake
34,Both eyes open,2,Driver Awake
34,Both eyes open,2,Driver Awake
34,Both eyes open,2,Driver Awake
34,Both eyes open,2,Driver Awake
35,Both eyes open,2,Driver Awake
35,Both eyes open,2,Driver Awake
35,Both eyes open,2,Driver Awake
35,Both eyes open,2,Driver Awake
35,Both eyes open,2,Driver Awake
